Stature,Arm length,Shoulder breadth (bi-deltoid),Head breadth,Head depth,Head circumference,Neck base circumference,Chest circumference,Waist circumference,Hip circumference,Body mass,Crotch height,Thigh circumference,Face length,Nasal root breadth,Nose length,Nose bridge length,Nasal tip protrusion,Nose width,Bigonial breadth,Bitragion breadth,Nasal root protrusion,Relative Nasal Tip Protrusion
1568.0,546.0,395.0,142.0,183.0,545.0,422.0,930.0,774.0,1007.0,61.8,726.0,577.0,104.0,28.2,49.671,38.819,16.411,38.285,116.036,135.597,10.993,33.04
1765.0,660.0,460.0,154.0,197.0,592.0,512.0,1165.0,1015.0,1292.0,112.3,803.0,780.0,106.0,28.365,49.267,39.354,17.702,36.818,128.721,151.967,14.072,35.93
1640.0,579.0,387.0,138.0,196.0,558.0,451.0,919.0,696.0,1000.0,58.8,777.0,587.0,114.0,25.052,50.956,45.643,22.947,33.856,111.884,146.643,14.977,45.033
1649.0,607.0,445.0,147.0,189.0,557.0,438.0,954.0,839.0,1062.0,71.3,784.0,613.0,110.0,25.177,52.494,42.346,19.183,32.477,113.812,143.427,14.128,36.544
1581.0,586.0,461.0,146.0,190.0,552.0,435.0,1113.0,955.0,1124.0,85.5,732.0,695.0,109.0,25.356,46.467,37.116,19.055,33.879,128.795,147.026,12.186,41.007
1808.0,646.0,392.0,149.0,191.0,554.0,430.0,933.0,804.0,1154.0,79.1,895.0,644.0,110.0,23.454,56.401,46.861,20.51,32.94,111.129,155.156,17.035,36.365
1719.0,601.0,468.0,147.0,192.0,570.0,437.0,1035.0,864.0,1108.0,83.2,819.0,655.0,114.0,24.767,49.727,40.779,19.969,32.697,113.093,151.135,13.624,40.157
1756.0,628.0,477.0,147.0,181.0,557.0,522.0,1120.0,924.0,1051.0,86.6,842.0,611.0,108.0,24.77,50.23,40.259,17.921,35.851,125.377,144.33,13.973,35.678
1625.0,558.0,411.0,137.0,195.0,545.0,380.0,898.0,666.0,870.0,49.9,796.0,484.0,112.0,26.168,45.694,35.463,18.061,31.454,108.392,130.583,13.612,39.526
1731.0,582.0,435.0,142.0,191.0,550.0,438.0,959.0,865.0,1129.0,76.6,828.0,646.0,111.0,25.309,48.068,38.339,18.754,33.127,107.022,146.698,12.34,39.016
1681.0,599.0,439.0,148.0,185.0,557.0,446.0,1048.0,884.0,1150.0,79.8,784.0,613.0,114.0,25.757,51.749,45.017,21.51,38.126,120.3,159.679,16.129,41.566
1671.0,606.0,390.0,150.0,192.0,553.0,430.0,914.0,730.0,1161.0,72.4,795.0,661.0,113.0,26.03,56.983,47.094,18.683,33.894,111.521,147.003,15.123,32.787
1687.0,586.0,456.0,144.0,195.0,572.0,429.0,1020.0,917.0,1150.0,78.8,763.0,682.0,123.0,23.831,51.963,43.368,21.214,33.289,114.643,144.819,15.199,40.826
1765.0,633.0,466.0,160.0,195.0,579.0,480.0,1035.0,882.0,990.0,79.8,836.0,572.0,127.0,26.933,53.896,48.057,21.552,36.831,134.271,159.219,17.171,39.989
1850.0,670.0,470.0,145.0,205.0,573.0,503.0,996.0,988.0,1029.0,82.6,870.0,565.0,129.0,28.449,56.028,46.987,22.549,36.534,112.746,149.934,17.689,40.247
1605.0,525.0,386.0,144.0,191.0,546.0,428.0,873.0,746.0,1022.0,58.3,740.0,579.0,118.0,27.464,53.676,47.217,20.775,37.233,103.603,147.708,10.545,38.705
1905.0,640.0,485.0,162.0,206.0,597.0,525.0,1086.0,1010.0,1055.0,102.3,876.0,641.0,116.0,25.821,51.804,45.955,23.525,43.363,137.566,167.653,16.7,45.41
1634.0,567.0,431.0,146.0,188.0,544.0,466.0,1148.0,980.0,1050.0,79.0,766.0,537.0,114.0,24.682,55.454,46.533,19.804,38.664,129.565,148.651,12.892,35.714
1763.0,654.0,497.0,157.0,199.0,579.0,508.0,1143.0,1064.0,1127.0,101.0,828.0,653.0,125.0,27.724,54.585,46.336,21.048,38.707,130.963,158.662,15.39,38.56
2003.0,710.0,528.0,158.0,205.0,600.0,517.0,1097.0,1011.0,1117.0,110.3,933.0,662.0,133.0,28.214,56.59,46.708,20.667,38.071,127.626,160.784,15.537,36.521
1874.0,637.0,515.0,166.0,210.0,610.0,560.0,1277.0,1078.0,1077.0,122.1,820.0,630.0,118.0,31.725,58.374,48.359,22.549,41.938,150.66,162.78,15.446,38.628
2005.0,699.0,494.0,152.0,210.0,595.0,554.0,1078.0,1065.0,1139.0,106.4,934.0,619.0,126.0,30.735,55.232,45.114,23.135,41.019,130.014,163.019,16.884,41.886
1817.0,660.0,428.0,157.0,195.0,573.0,494.0,949.0,820.0,970.0,68.9,895.0,520.0,119.0,24.523,53.423,45.989,22.353,34.967,120.517,152.916,18.392,41.842
1755.0,637.0,463.0,156.0,186.0,549.0,510.0,996.0,951.0,1019.0,79.5,808.0,570.0,133.0,23.6,54.472,46.527,25.213,39.882,114.276,160.491,20.245,46.287
1697.0,610.0,433.0,148.0,182.0,538.0,456.0,931.0,830.0,1052.0,65.9,817.0,541.0,124.0,24.119,54.221,49.708,22.627,36.517,115.65,157.34,15.355,41.731
1726.0,589.0,435.0,159.0,194.0,590.0,452.0,931.0,869.0,961.0,71.5,767.0,536.0,127.0,28.985,53.438,44.826,20.43,36.746,129.744,153.725,13.188,38.232
1733.0,570.0,443.0,144.0,182.0,547.0,469.0,1022.0,878.0,1201.0,86.6,789.0,690.0,113.0,26.26,49.957,40.686,20.961,34.167,121.631,150.499,13.248,41.959
1805.0,650.0,468.0,150.0,196.0,577.0,552.0,1174.0,1133.0,1127.0,110.0,832.0,660.0,124.0,26.214,50.942,40.745,19.415,39.667,147.926,154.885,12.387,38.113
1683.0,594.0,428.0,153.0,201.0,578.0,413.0,963.0,758.0,1058.0,64.3,835.0,597.0,107.0,27.021,47.802,40.262,19.341,37.629,113.785,147.686,13.015,40.462
1767.0,625.0,484.0,158.0,197.0,580.0,539.0,1129.0,993.0,1065.0,94.5,810.0,636.0,118.0,28.519,50.63,40.301,18.688,36.006,139.209,159.179,16.972,36.911
1739.0,612.0,447.0,162.0,200.0,580.0,484.0,998.0,893.0,1025.0,81.6,794.0,595.0,127.0,25.658,53.763,47.201,22.212,38.211,132.567,155.264,15.251,41.314
1747.0,598.0,411.0,147.0,200.0,563.0,438.0,902.0,728.0,1006.0,66.9,837.0,574.0,121.0,25.21,59.703,47.695,20.815,31.996,113.314,152.567,14.218,34.864
2001.0,730.0,474.0,146.0,198.0,569.0,474.0,1107.0,1035.0,1040.0,99.6,945.0,563.0,133.0,23.734,60.353,50.452,20.107,37.601,127.896,153.041,13.417,33.316
1808.0,610.0,450.0,160.0,190.0,579.0,527.0,941.0,858.0,975.0,71.0,814.0,549.0,128.0,26.253,56.683,47.938,20.011,40.997,119.744,153.347,14.736,35.303
1626.0,585.0,440.0,157.0,195.0,570.0,481.0,878.0,852.0,985.0,68.5,759.0,566.0,126.0,26.582,53.392,47.369,20.838,38.439,110.326,151.046,14.684,39.029
1670.0,598.0,429.0,157.0,185.0,548.0,436.0,944.0,792.0,979.0,60.0,787.0,548.0,126.0,23.927,52.989,46.019,20.764,35.048,104.068,154.63,15.221,39.185
1831.0,645.0,448.0,147.0,188.0,548.0,498.0,1100.0,1041.0,1053.0,92.8,832.0,630.0,129.0,25.296,56.034,47.069,22.49,35.232,124.064,145.577,15.974,40.136
1824.0,674.0,442.0,139.0,199.0,546.0,471.0,937.0,926.0,958.0,70.5,882.0,540.0,126.0,27.814,51.515,40.799,21.476,38.922,112.968,148.778,18.447,41.69
1664.0,621.0,453.0,145.0,189.0,555.0,484.0,1234.0,1055.0,1168.0,94.5,791.0,691.0,118.0,30.38,46.515,38.051,19.989,37.134,127.232,156.89,13.78,42.974
1942.0,669.0,433.0,143.0,198.0,560.0,450.0,903.0,729.0,1130.0,79.2,963.0,622.0,107.0,25.692,57.936,49.468,22.177,34.374,116.232,149.196,15.748,38.278
1637.0,576.0,415.0,140.0,189.0,532.0,456.0,1064.0,869.0,1169.0,81.3,738.0,647.0,111.0,23.97,49.428,41.756,18.796,32.093,113.671,142.382,12.546,38.028
1858.0,663.0,482.0,148.0,197.0,570.0,517.0,1069.0,981.0,1030.0,95.5,850.0,630.0,116.0,26.1,52.354,42.364,19.874,34.74,129.621,156.019,13.682,37.961
1766.0,634.0,468.0,147.0,189.0,552.0,493.0,985.0,914.0,1087.0,84.9,772.0,607.0,127.0,26.672,52.707,42.439,20.102,33.921,129.848,149.752,15.975,38.139
1620.0,546.0,384.0,145.0,184.0,542.0,409.0,904.0,796.0,1055.0,62.9,752.0,617.0,106.0,25.336,47.639,40.351,18.587,38.875,125.018,149.972,13.875,39.017
1708.0,593.0,400.0,142.0,194.0,558.0,438.0,943.0,672.0,971.0,62.5,801.0,575.0,115.0,24.431,52.871,45.563,21.487,34.329,113.759,141.159,16.394,40.641
1659.0,568.0,410.0,147.0,196.0,559.0,444.0,901.0,787.0,903.0,57.2,730.0,474.0,121.0,26.141,52.567,43.527,18.262,40.501,121.079,154.624,13.91,34.741
1704.0,595.0,422.0,144.0,192.0,552.0,403.0,874.0,678.0,969.0,60.0,793.0,580.0,109.0,26.3,49.048,38.682,18.022,32.653,107.087,143.661,12.746,36.743
1705.0,592.0,427.0,137.0,195.0,559.0,455.0,952.0,868.0,1095.0,74.7,790.0,615.0,111.0,25.877,49.938,42.038,19.841,33.194,113.258,141.712,12.347,39.731
1624.0,566.0,422.0,145.0,189.0,550.0,434.0,1032.0,904.0,1021.0,73.8,717.0,569.0,110.0,22.656,51.924,44.329,17.801,37.781,122.918,152.919,12.268,34.282
1716.0,619.0,414.0,147.0,194.0,551.0,424.0,991.0,812.0,1013.0,68.2,808.0,584.0,120.0,27.309,53.93,44.443,20.617,36.589,117.145,146.071,12.701,38.229
1649.0,558.0,417.0,143.0,183.0,539.0,435.0,1057.0,883.0,1166.0,83.3,737.0,702.0,120.0,23.883,52.492,44.946,22.103,33.791,109.382,145.345,16.249,42.108
1638.0,574.0,413.0,136.0,173.0,522.0,418.0,881.0,678.0,983.0,59.0,761.0,584.0,99.0,25.461,44.214,36.76,17.255,34.25,115.373,139.931,11.519,39.025
1813.0,613.0,492.0,157.0,203.0,596.0,510.0,1145.0,1013.0,1135.0,104.5,823.0,627.0,126.0,28.521,53.298,45.371,21.21,41.205,139.465,158.109,13.201,39.795
1675.0,594.0,470.0,147.0,195.0,561.0,435.0,1051.0,993.0,1098.0,82.9,774.0,656.0,116.0,23.27,53.296,45.178,21.581,30.12,125.619,151.217,16.016,40.492
1733.0,585.0,454.0,152.0,200.0,574.0,503.0,1048.0,899.0,987.0,79.7,794.0,528.0,125.0,24.749,54.986,46.43,20.313,36.499,115.483,151.504,16.159,36.942
1573.0,560.0,442.0,152.0,171.0,539.0,464.0,1072.0,916.0,1005.0,64.8,715.0,546.0,110.0,25.092,47.327,39.078,17.56,34.667,135.92,149.517,11.657,37.105
1564.0,531.0,413.0,151.0,179.0,543.0,399.0,918.0,747.0,943.0,52.3,704.0,568.0,117.0,26.33,53.027,45.776,18.575,33.215,106.631,145.162,13.095,35.029
1688.0,613.0,440.0,146.0,193.0,553.0,443.0,952.0,800.0,1072.0,70.7,802.0,633.0,116.0,27.169,52.384,43.13,18.665,36.325,116.668,143.009,14.553,35.631
1554.0,540.0,389.0,144.0,184.0,545.0,426.0,844.0,671.0,1034.0,55.3,708.0,578.0,102.0,27.35,46.542,38.537,18.412,35.988,121.352,142.247,14.047,39.56
1724.0,565.0,423.0,139.0,183.0,545.0,400.0,931.0,826.0,1011.0,63.9,791.0,600.0,103.0,25.197,49.796,42.311,18.724,32.227,112.322,138.981,12.79,37.602
1683.0,577.0,395.0,137.0,184.0,524.0,425.0,818.0,654.0,920.0,50.6,812.0,508.0,121.0,25.199,53.854,44.899,19.704,31.409,105.312,138.298,13.87,36.588
1656.0,524.0,508.0,154.0,199.0,581.0,490.0,1185.0,1047.0,1100.0,92.5,717.0,630.0,119.0,28.233,53.735,43.633,20.815,33.12,115.88,149.126,13.038,38.737
1868.0,642.0,450.0,151.0,198.0,569.0,492.0,940.0,855.0,1033.0,75.0,826.0,575.0,134.0,26.36,57.015,47.951,22.04,37.11,117.66,161.516,17.432,38.657
1900.0,675.0,460.0,151.0,207.0,585.0,513.0,982.0,898.0,1019.0,84.3,893.0,593.0,120.0,23.311,49.007,39.247,20.225,36.747,130.262,155.494,17.689,41.27
1807.0,635.0,473.0,144.0,209.0,590.0,471.0,970.0,882.0,965.0,77.8,826.0,552.0,121.0,24.945,53.7,46.502,21.191,37.965,129.948,152.938,14.403,39.461
1610.0,577.0,492.0,148.0,194.0,556.0,489.0,1435.0,1389.0,1411.0,143.0,736.0,787.0,123.0,30.374,48.492,41.06,20.259,42.302,138.442,159.287,13.305,41.779
1704.0,619.0,430.0,144.0,185.0,551.0,413.0,952.0,795.0,1011.0,67.0,796.0,582.0,111.0,26.155,49.121,39.945,19.313,33.504,113.102,147.151,14.388,39.318
1808.0,643.0,411.0,144.0,196.0,562.0,452.0,900.0,701.0,995.0,62.9,867.0,545.0,129.0,27.296,55.252,45.394,20.109,34.765,98.695,140.539,14.61,36.395
1781.0,632.0,441.0,151.0,193.0,569.0,473.0,1055.0,890.0,992.0,84.2,826.0,555.0,115.0,27.121,55.485,48.577,22.626,38.056,124.065,155.999,15.356,40.779
1629.0,527.0,415.0,155.0,187.0,554.0,425.0,1082.0,919.0,1192.0,82.0,703.0,647.0,114.0,23.082,51.276,44.808,20.616,37.383,124.284,161.403,13.902,40.206
1784.0,624.0,440.0,152.0,202.0,559.0,424.0,806.0,729.0,906.0,59.6,848.0,518.0,111.0,25.67,47.401,37.857,18.027,36.823,110.863,139.841,14.541,38.032
1650.0,580.0,409.0,140.0,178.0,528.0,439.0,956.0,847.0,1001.0,63.9,784.0,575.0,96.0,22.208,43.555,37.379,17.855,31.992,113.453,150.202,12.64,40.994
1740.0,609.0,482.0,158.0,206.0,594.0,525.0,1110.0,1039.0,1127.0,99.5,787.0,682.0,130.0,31.033,54.583,45.968,19.891,38.119,136.618,164.753,15.746,36.442
1801.0,639.0,457.0,152.0,204.0,572.0,525.0,984.0,878.0,978.0,67.9,866.0,528.0,123.0,23.517,53.373,43.818,20.339,35.315,118.976,154.394,17.799,38.106
1764.0,598.0,432.0,144.0,187.0,547.0,445.0,917.0,759.0,1007.0,65.1,825.0,504.0,111.0,27.579,46.893,39.57,20.533,33.118,108.324,150.821,14.53,43.787
1702.0,600.0,440.0,158.0,183.0,562.0,460.0,1060.0,877.0,1158.0,87.9,810.0,686.0,120.0,28.278,51.579,41.988,20.14,35.525,104.043,158.588,13.739,39.048
1570.0,557.0,382.0,147.0,175.0,524.0,393.0,773.0,644.0,918.0,45.7,723.0,508.0,122.0,29.183,50.998,42.308,17.11,37.193,112.882,143.126,11.387,33.551
1777.0,631.0,434.0,149.0,200.0,581.0,445.0,842.0,718.0,873.0,60.0,857.0,501.0,118.0,23.727,53.114,48.452,23.065,30.423,112.518,147.549,13.842,43.424
1782.0,600.0,413.0,140.0,200.0,561.0,434.0,900.0,730.0,1030.0,67.0,848.0,568.0,116.0,23.191,49.652,40.986,20.383,34.855,99.297,140.569,14.094,41.052
1751.0,611.0,481.0,157.0,195.0,583.0,524.0,1141.0,1011.0,1030.0,96.9,767.0,582.0,134.0,27.529,57.426,47.289,22.802,43.394,141.36,160.909,17.334,39.706
1856.0,637.0,422.0,139.0,192.0,548.0,425.0,932.0,777.0,1020.0,68.0,897.0,565.0,121.0,23.739,52.578,44.106,19.613,30.935,100.645,142.791,14.026,37.304
1649.0,587.0,428.0,146.0,196.0,553.0,479.0,890.0,763.0,904.0,58.0,752.0,503.0,112.0,27.291,46.698,39.794,17.573,40.544,114.267,148.609,16.163,37.632
1863.0,619.0,451.0,151.0,192.0,553.0,470.0,913.0,760.0,996.0,75.1,872.0,580.0,119.0,24.031,51.319,42.397,21.635,36.294,122.358,162.067,15.663,42.157
1854.0,677.0,474.0,154.0,207.0,588.0,485.0,942.0,853.0,940.0,79.0,888.0,544.0,152.0,29.422,60.311,54.724,24.758,38.494,129.484,161.073,14.945,41.05
1703.0,568.0,452.0,152.0,184.0,543.0,443.0,963.0,810.0,961.0,68.4,792.0,542.0,111.0,24.057,45.87,39.545,19.781,36.096,120.598,154.34,17.038,43.124
1749.0,595.0,474.0,157.0,195.0,570.0,465.0,1052.0,911.0,1060.0,81.9,816.0,621.0,110.0,30.352,48.412,42.473,20.661,41.353,127.611,154.097,11.173,42.678
2033.0,726.0,490.0,158.0,207.0,599.0,571.0,1174.0,1093.0,1132.0,125.0,943.0,678.0,121.0,26.812,47.637,37.38,21.316,42.697,129.603,164.547,15.613,44.748
1950.0,706.0,461.0,146.0,191.0,556.0,458.0,862.0,778.0,948.0,74.5,943.0,532.0,127.0,27.142,56.185,47.032,21.655,37.478,118.378,149.056,14.686,38.542
1936.0,710.0,480.0,142.0,188.0,538.0,482.0,942.0,854.0,977.0,77.3,908.0,548.0,105.0,25.644,48.553,39.965,19.886,34.806,122.069,144.719,15.271,40.958
1754.0,592.0,425.0,151.0,201.0,540.0,455.0,858.0,749.0,872.0,55.4,836.0,473.0,123.0,22.904,49.634,40.817,21.016,36.013,102.405,137.083,13.865,42.343
1744.0,628.0,430.0,149.0,184.0,563.0,440.0,952.0,746.0,1069.0,70.8,848.0,602.0,120.0,28.45,48.435,39.06,19.492,34.45,107.479,148.334,16.454,40.243
1964.0,743.0,501.0,160.0,203.0,594.0,588.0,1159.0,1105.0,1115.0,113.4,953.0,670.0,133.0,27.547,61.845,53.117,23.871,41.929,130.069,166.175,14.762,38.597
1754.0,576.0,414.0,164.0,187.0,562.0,456.0,936.0,786.0,1024.0,66.8,803.0,595.0,120.0,26.763,45.91,35.888,17.867,37.267,114.344,168.455,15.932,38.918
1574.0,575.0,411.0,158.0,190.0,564.0,450.0,955.0,725.0,1006.0,59.9,730.0,582.0,113.0,28.318,51.469,43.299,20.514,37.359,113.505,150.005,15.163,39.857
1983.0,734.0,491.0,153.0,205.0,603.0,532.0,1170.0,1074.0,1152.0,116.8,963.0,646.0,131.0,27.371,62.072,51.885,24.118,41.316,129.911,159.047,21.037,38.855
1678.0,585.0,430.0,144.0,181.0,540.0,429.0,900.0,703.0,994.0,62.1,777.0,571.0,101.0,26.959,49.333,40.268,18.646,34.952,99.264,142.623,13.837,37.796
1940.0,689.0,474.0,156.0,197.0,578.0,503.0,1000.0,948.0,1032.0,85.5,913.0,566.0,142.0,30.298,57.696,47.092,22.968,35.634,110.201,153.294,18.162,39.808
1556.0,561.0,423.0,146.0,173.0,518.0,436.0,1048.0,803.0,1008.0,65.4,713.0,582.0,102.0,28.246,43.338,36.103,17.644,36.126,108.025,148.701,12.171,40.713
1905.0,717.0,490.0,147.0,199.0,579.0,496.0,1062.0,978.0,1040.0,89.9,886.0,605.0,115.0,22.342,54.094,46.647,21.329,35.914,131.369,145.435,15.738,39.429
2011.0,728.0,519.0,157.0,221.0,642.0,622.0,1239.0,1263.0,1184.0,141.0,931.0,758.0,120.0,23.585,62.974,54.238,21.217,40.406,145.961,161.705,13.889,33.691
1883.0,649.0,481.0,157.0,202.0,592.0,520.0,1168.0,1082.0,1116.0,112.3,864.0,637.0,119.0,25.087,52.419,42.972,20.657,37.748,145.532,169.78,15.463,39.408
1796.0,660.0,444.0,157.0,196.0,569.0,453.0,930.0,795.0,908.0,62.1,851.0,489.0,125.0,26.032,55.297,47.59,22.076,36.639,124.835,155.93,15.809,39.922
1732.0,590.0,449.0,154.0,198.0,573.0,478.0,918.0,836.0,928.0,71.2,797.0,547.0,118.0,25.213,53.29,44.521,20.149,36.654,114.324,144.867,18.662,37.811
1798.0,641.0,458.0,145.0,199.0,565.0,495.0,1021.0,970.0,1090.0,87.6,824.0,644.0,120.0,25.036,52.718,44.079,22.476,38.904,114.06,152.587,16.236,42.635
1853.0,663.0,476.0,164.0,189.0,575.0,470.0,957.0,761.0,1002.0,74.1,842.0,579.0,120.0,27.182,57.148,46.156,21.153,37.483,131.437,157.289,15.257,37.015
1790.0,678.0,485.0,168.0,197.0,598.0,444.0,1062.0,945.0,1051.0,89.3,820.0,588.0,124.0,28.517,51.172,41.484,19.524,38.229,131.309,158.064,16.612,38.154
1869.0,664.0,488.0,156.0,202.0,580.0,490.0,991.0,904.0,1026.0,82.5,845.0,540.0,136.0,27.46,55.652,48.097,21.123,36.999,128.43,158.706,16.415,37.955
1953.0,688.0,489.0,152.0,204.0,588.0,508.0,1112.0,932.0,1057.0,93.8,925.0,609.0,134.0,30.127,56.813,44.909,23.095,38.752,128.958,156.977,18.666,40.652
1870.0,650.0,482.0,163.0,205.0,596.0,490.0,947.0,815.0,993.0,82.2,898.0,587.0,120.0,28.027,56.962,48.326,21.825,39.543,122.528,169.527,16.123,38.315
1674.0,619.0,452.0,147.0,193.0,556.0,469.0,1029.0,887.0,843.0,72.8,767.0,532.0,116.0,26.452,54.524,45.729,20.11,37.946,121.07,152.992,13.823,36.883
1614.0,574.0,434.0,154.0,185.0,556.0,481.0,1141.0,1022.0,1072.0,81.4,755.0,581.0,104.0,25.315,55.421,47.394,19.554,36.145,123.968,153.821,14.955,35.282
1692.0,565.0,393.0,134.0,182.0,525.0,410.0,794.0,715.0,976.0,55.6,773.0,532.0,116.0,28.339,49.616,41.344,19.131,35.785,103.564,138.93,14.788,38.559
1870.0,653.0,475.0,154.0,198.0,584.0,505.0,1020.0,926.0,1020.0,83.9,880.0,538.0,124.0,26.201,54.886,46.016,20.862,37.642,134.288,164.219,18.278,38.011
1729.0,599.0,422.0,139.0,182.0,531.0,408.0,898.0,710.0,1051.0,62.7,773.0,561.0,112.0,25.703,46.661,37.991,18.023,29.952,109.372,144.419,11.985,38.625
1795.0,622.0,437.0,140.0,198.0,566.0,477.0,944.0,821.0,1049.0,70.4,851.0,624.0,118.0,26.655,51.06,42.554,20.19,34.232,113.056,145.452,14.978,39.541
1588.0,518.0,465.0,150.0,193.0,553.0,486.0,1001.0,924.0,1001.0,73.4,685.0,559.0,110.0,28.808,53.625,40.891,17.31,39.754,137.924,144.825,10.787,32.279
1813.0,642.0,489.0,153.0,197.0,572.0,522.0,1023.0,905.0,1003.0,84.5,837.0,579.0,122.0,27.222,50.09,40.225,20.188,38.548,128.052,149.329,18.068,40.303
1854.0,632.0,442.0,146.0,186.0,551.0,440.0,900.0,816.0,1036.0,68.1,925.0,571.0,118.0,24.879,51.152,42.177,19.923,33.189,114.751,149.48,13.345,38.949
1814.0,642.0,467.0,147.0,178.0,540.0,444.0,961.0,802.0,1101.0,71.7,876.0,620.0,111.0,25.481,53.574,44.681,22.34,32.196,110.924,156.11,16.371,41.698
1697.0,582.0,426.0,139.0,197.0,545.0,435.0,971.0,747.0,1116.0,73.1,773.0,652.0,120.0,24.74,55.262,45.749,19.149,33.893,104.315,143.142,13.468,34.651
1765.0,632.0,505.0,148.0,178.0,558.0,500.0,1373.0,1278.0,1206.0,111.7,832.0,635.0,113.0,26.005,50.134,41.855,19.445,36.292,143.609,160.42,13.292,38.787
1668.0,565.0,469.0,153.0,193.0,569.0,465.0,1112.0,958.0,1085.0,79.8,733.0,536.0,112.0,25.715,48.687,42.522,19.237,38.796,122.921,158.407,13.336,39.511
1646.0,554.0,423.0,148.0,191.0,560.0,403.0,912.0,695.0,951.0,54.4,733.0,504.0,109.0,23.611,50.222,41.103,18.5,30.998,109.374,145.941,14.095,36.836
1673.0,617.0,470.0,151.0,195.0,562.0,404.0,1078.0,959.0,1017.0,74.9,787.0,556.0,115.0,27.445,50.715,44.994,20.748,39.791,128.203,148.976,12.653,40.911
1747.0,610.0,450.0,150.0,187.0,558.0,397.0,1016.0,892.0,1071.0,74.0,833.0,616.0,106.0,24.175,48.606,41.606,19.801,32.517,118.601,151.105,14.04,40.737
1831.0,670.0,493.0,145.0,193.0,562.0,475.0,964.0,787.0,997.0,76.5,851.0,563.0,116.0,22.531,54.902,45.763,21.104,33.466,119.013,141.175,17.098,38.44
1777.0,631.0,507.0,152.0,190.0,573.0,485.0,1193.0,1002.0,1050.0,99.5,817.0,570.0,118.0,27.185,53.048,47.229,21.937,38.791,144.288,159.862,18.432,41.354
1714.0,615.0,479.0,163.0,198.0,591.0,504.0,1199.0,959.0,1089.0,90.5,750.0,540.0,127.0,27.609,54.68,46.719,20.13,37.647,144.416,176.138,16.001,36.815
1907.0,669.0,495.0,163.0,209.0,602.0,520.0,1179.0,1048.0,1081.0,110.2,871.0,616.0,118.0,27.481,58.066,48.827,21.376,40.474,149.622,170.896,16.632,36.813
1756.0,623.0,443.0,154.0,191.0,566.0,466.0,955.0,811.0,988.0,73.3,816.0,532.0,120.0,25.747,54.718,46.309,20.724,38.799,119.164,151.938,15.745,37.874
1840.0,640.0,462.0,156.0,195.0,571.0,491.0,976.0,1009.0,1023.0,87.1,850.0,595.0,133.0,27.204,53.773,45.657,20.107,38.491,126.597,158.285,15.361,37.392
1579.0,613.0,519.0,141.0,186.0,542.0,489.0,1235.0,1135.0,1294.0,90.9,729.0,686.0,105.0,28.504,48.606,39.013,16.65,38.053,124.096,140.586,10.631,34.256
2054.0,723.0,487.0,171.0,214.0,616.0,523.0,1255.0,1107.0,1166.0,127.5,1030.0,695.0,130.0,31.232,59.613,47.513,23.599,40.534,136.334,166.378,20.863,39.587
1918.0,699.0,498.0,147.0,201.0,588.0,530.0,993.0,882.0,988.0,81.3,907.0,571.0,137.0,24.581,56.924,50.045,22.654,36.069,119.51,147.459,16.083,39.796
1719.0,625.0,427.0,154.0,195.0,577.0,435.0,924.0,776.0,1009.0,66.1,821.0,560.0,122.0,25.61,56.542,47.223,20.81,34.912,115.302,150.577,15.516,36.805
1906.0,681.0,497.0,150.0,210.0,602.0,510.0,1071.0,981.0,1094.0,96.4,903.0,599.0,131.0,27.155,52.638,44.015,21.872,37.918,132.716,146.983,13.314,41.553
1778.0,632.0,471.0,160.0,200.0,574.0,489.0,996.0,829.0,973.0,75.5,808.0,544.0,125.0,24.828,48.53,39.805,19.976,34.121,120.988,164.685,13.853,41.162
1719.0,580.0,416.0,150.0,197.0,566.0,415.0,898.0,708.0,1026.0,67.6,784.0,608.0,108.0,30.724,46.309,37.693,19.119,38.311,105.762,150.247,14.051,41.284
1615.0,585.0,412.0,139.0,196.0,546.0,434.0,883.0,787.0,945.0,57.1,756.0,504.0,104.0,24.826,48.865,42.74,20.04,35.548,105.271,149.734,14.243,41.011
1862.0,677.0,464.0,159.0,195.0,570.0,507.0,952.0,914.0,1015.0,79.1,895.0,545.0,133.0,26.859,63.567,52.66,20.899,37.849,132.338,161.004,18.974,32.877
2039.0,772.0,513.0,154.0,204.0,600.0,489.0,1052.0,856.0,1014.0,93.0,1026.0,593.0,131.0,29.201,54.801,46.096,22.808,34.756,125.022,156.021,13.489,41.62
1792.0,640.0,506.0,160.0,213.0,593.0,512.0,963.0,851.0,1089.0,86.7,809.0,628.0,119.0,28.332,55.199,44.705,20.172,37.2,134.707,163.016,18.708,36.545
1723.0,619.0,461.0,159.0,188.0,563.0,467.0,989.0,918.0,1008.0,77.5,795.0,565.0,116.0,25.964,52.964,45.518,22.716,37.407,126.682,163.462,17.296,42.889
1688.0,569.0,451.0,158.0,199.0,575.0,490.0,945.0,885.0,920.0,67.3,751.0,508.0,119.0,25.502,53.766,44.735,19.273,37.863,118.453,154.319,14.047,35.847
1593.0,546.0,448.0,152.0,184.0,554.0,452.0,1000.0,907.0,980.0,66.9,702.0,525.0,123.0,26.518,51.09,42.692,19.097,37.789,125.824,154.889,14.484,37.38
1732.0,602.0,380.0,146.0,191.0,552.0,447.0,977.0,869.0,1018.0,68.4,832.0,553.0,107.0,22.752,51.039,44.744,21.567,34.235,115.111,146.998,13.371,42.256
