Stature,"Eye height, standing",Shoulder height,"Elbow height, standing","Fist height, standing","Thigh clearance, sitting",Shoulder-elbow length,"Elbow height, sitting","Popliteal height, sitting","Shoulder height, sitting","Eye height, sitting",Sitting height,Reach depth,Arm length,Breadth over the elbows,Shoulder breadth (bi-deltoid),"Hip breadth, sitting",Abdominal depth,Elbow-grip length,Buttock-popliteal depth,"Buttock-knee depth, sitting",Foot length,Foot breadth,Hand length,Hand width (without thumb),Thumb breadth,Forefinger breadth,Grip circumference,Ear length,Body mass,Maximum gripping force,Pushing force with 2 hands,Pulling force 1 hand,Torque with two hands,Rotation of head towards left,Rotation of head towards right,Rotation of head backwards,Rotation of head toward chest,Bending of head towards right shoulder,Bending of head towards left shoulder,Pronation,Supination,Extension hand,Flexion hand,Radial deviation,Ulnar deviation,Forefinger flexion,Step-up height
1717.0,1608.0,1389.0,1045.0,770.0,162.0,345.0,227.0,465.0,572.0,790.0,899.0,472.0,719.0,471.0,438.0,401.0,262.0,361.0,487.0,600.0,269.0,101.0,190.0,96.0,27.0,21.0,11.0,69.0,72.5,559.0,481.0,408.0,10.0,57.0,64.0,51.0,22.0,29.0,29.0,99.0,67.0,61.0,45.0,43.0,17.0,59.0,170.0
1813.0,1706.0,1472.0,1123.0,823.0,155.0,349.0,277.0,485.0,625.0,859.0,966.0,478.0,725.0,518.0,455.0,397.0,289.0,370.0,502.0,638.0,268.0,101.0,188.0,87.0,21.0,17.0,13.0,67.0,89.8,412.0,392.0,327.0,5.0,67.0,66.0,37.0,14.0,30.0,26.0,107.0,71.0,60.0,83.0,45.0,22.0,51.0,170.0
1679.0,1581.0,1391.0,1017.0,745.0,155.0,374.0,233.0,431.0,607.0,797.0,895.0,480.0,752.0,568.0,481.0,444.0,378.0,364.0,502.0,625.0,266.0,104.0,195.0,96.0,27.0,21.0,13.0,69.0,97.3,441.0,525.0,462.0,7.0,63.0,66.0,49.0,27.0,30.0,27.0,94.0,62.0,44.0,49.0,38.0,18.0,35.0,210.0
1761.0,1652.0,1438.0,1098.0,797.0,153.0,341.0,235.0,473.0,576.0,790.0,899.0,463.0,748.0,563.0,479.0,422.0,360.0,346.0,534.0,661.0,245.0,102.0,184.0,92.0,25.0,19.0,12.0,69.0,94.8,422.0,373.0,361.0,7.0,59.0,68.0,40.0,17.0,17.0,30.0,70.0,81.0,46.0,74.0,43.0,21.0,59.0,210.0
1717.0,1605.0,1396.0,1022.0,788.0,124.0,374.0,229.0,440.0,603.0,812.0,924.0,434.0,692.0,498.0,444.0,398.0,309.0,317.0,500.0,596.0,256.0,96.0,174.0,92.0,24.0,19.0,11.0,75.0,76.2,275.0,363.0,267.0,6.0,58.0,58.0,34.0,18.0,24.0,24.0,90.0,70.0,36.0,73.0,47.0,17.0,54.0,170.0
1474.0,1378.0,1178.0,870.0,621.0,108.0,308.0,141.0,404.0,449.0,650.0,745.0,412.0,647.0,485.0,395.0,411.0,367.0,300.0,467.0,583.0,216.0,97.0,173.0,81.0,24.0,18.0,8.0,77.0,61.8,216.0,211.0,188.0,4.0,42.0,52.0,30.0,24.0,18.0,21.0,109.0,60.0,62.0,90.0,51.0,19.0,60.0,170.0
1826.0,1715.0,1518.0,1138.0,832.0,148.0,380.0,241.0,511.0,621.0,817.0,928.0,500.0,785.0,492.0,488.0,376.0,277.0,360.0,523.0,643.0,289.0,106.0,198.0,96.0,25.0,17.0,14.0,72.0,88.2,540.0,559.0,445.0,9.0,80.0,76.0,29.0,11.0,38.0,38.0,99.0,89.0,52.0,66.0,48.0,13.0,39.0,170.0
1605.0,1498.0,1322.0,980.0,699.0,141.0,343.0,220.0,451.0,563.0,739.0,846.0,440.0,750.0,473.0,422.0,392.0,309.0,320.0,438.0,574.0,272.0,97.0,182.0,91.0,25.0,22.0,12.0,74.0,65.4,284.0,250.0,253.0,5.0,49.0,51.0,31.0,17.0,29.0,25.0,102.0,75.0,61.0,64.0,34.0,31.0,60.0,170.0
1873.0,1766.0,1498.0,1129.0,817.0,168.0,369.0,220.0,520.0,589.0,857.0,964.0,500.0,785.0,547.0,491.0,419.0,284.0,374.0,536.0,674.0,279.0,105.0,199.0,98.0,27.0,19.0,13.0,65.0,92.1,549.0,402.0,246.0,6.0,64.0,81.0,36.0,23.0,37.0,33.0,98.0,97.0,60.0,60.0,50.0,28.0,54.0,120.0
1679.0,1570.0,1360.0,1053.0,754.0,157.0,307.0,289.0,422.0,596.0,805.0,915.0,439.0,661.0,509.0,463.0,389.0,297.0,322.0,478.0,598.0,256.0,95.0,184.0,98.0,25.0,20.0,12.0,74.0,81.1,510.0,476.0,346.0,7.0,73.0,80.0,38.0,33.0,51.0,48.0,101.0,68.0,81.0,55.0,45.0,20.0,62.0,210.0
1893.0,1766.0,1565.0,1176.0,841.0,188.0,389.0,236.0,498.0,625.0,826.0,953.0,500.0,794.0,504.0,488.0,414.0,266.0,368.0,583.0,710.0,279.0,103.0,206.0,95.0,24.0,18.0,14.0,67.0,94.0,491.0,481.0,374.0,8.0,83.0,81.0,41.0,20.0,66.0,62.0,109.0,84.0,57.0,61.0,42.0,17.0,60.0,300.0
1842.0,1732.0,1536.0,1127.0,839.0,137.0,409.0,218.0,536.0,627.0,823.0,932.0,497.0,783.0,498.0,489.0,411.0,289.0,355.0,529.0,667.0,280.0,103.0,198.0,93.0,24.0,19.0,16.0,72.0,89.4,540.0,456.0,445.0,10.0,74.0,74.0,61.0,40.0,33.0,30.0,112.0,106.0,67.0,79.0,38.0,23.0,54.0,210.0
1603.0,1514.0,1305.0,987.0,748.0,159.0,318.0,231.0,387.0,549.0,759.0,848.0,422.0,674.0,492.0,426.0,364.0,300.0,315.0,498.0,625.0,229.0,88.0,170.0,76.0,20.0,16.0,11.0,73.0,73.1,177.0,157.0,114.0,2.0,59.0,58.0,35.0,11.0,21.0,26.0,103.0,88.0,81.0,62.0,46.0,13.0,49.0,120.0
1913.0,1795.0,1559.0,1197.0,886.0,166.0,362.0,297.0,491.0,658.0,895.0,1013.0,498.0,779.0,498.0,482.0,404.0,244.0,373.0,525.0,654.0,272.0,99.0,198.0,91.0,23.0,18.0,13.0,67.0,85.2,667.0,589.0,526.0,12.0,63.0,73.0,33.0,12.0,32.0,38.0,90.0,81.0,69.0,74.0,43.0,16.0,58.0,350.0
1755.0,1646.0,1456.0,1109.0,830.0,153.0,347.0,249.0,467.0,596.0,785.0,895.0,455.0,699.0,425.0,404.0,399.0,213.0,340.0,525.0,645.0,251.0,92.0,179.0,78.0,21.0,16.0,13.0,66.0,64.4,334.0,353.0,255.0,4.0,69.0,78.0,35.0,13.0,28.0,28.0,99.0,92.0,68.0,78.0,43.0,18.0,38.0,170.0
1842.0,1710.0,1516.0,1175.0,839.0,170.0,341.0,275.0,509.0,616.0,810.0,941.0,491.0,790.0,511.0,457.0,391.0,304.0,372.0,554.0,696.0,273.0,105.0,192.0,92.0,25.0,18.0,14.0,65.0,94.1,589.0,525.0,419.0,10.0,76.0,80.0,35.0,16.0,46.0,44.0,90.0,110.0,60.0,79.0,39.0,24.0,47.0,210.0
1857.0,,1532.0,1156.0,872.0,137.0,376.0,289.0,500.0,665.0,,990.0,480.0,770.0,441.0,432.0,404.0,271.0,354.0,476.0,621.0,273.0,93.0,190.0,91.0,26.0,21.0,12.0,73.0,78.7,510.0,530.0,376.0,8.0,68.0,68.0,51.0,27.0,34.0,17.0,78.0,73.0,61.0,64.0,46.0,16.0,58.0,170.0
1810.0,1690.0,1516.0,1132.0,839.0,148.0,384.0,247.0,500.0,632.0,805.0,926.0,505.0,812.0,506.0,471.0,423.0,351.0,375.0,549.0,694.0,279.0,107.0,201.0,97.0,27.0,21.0,14.0,82.0,86.6,481.0,358.0,286.0,7.0,48.0,50.0,29.0,26.0,23.0,23.0,77.0,100.0,33.0,22.0,33.0,17.0,60.0,260.0
1572.0,1487.0,1302.0,984.0,716.0,155.0,318.0,213.0,413.0,531.0,716.0,801.0,475.0,719.0,550.0,432.0,417.0,416.0,378.0,518.0,665.0,248.0,92.0,184.0,83.0,21.0,15.0,13.0,70.0,86.5,235.0,211.0,229.0,3.0,56.0,62.0,38.0,19.0,11.0,15.0,77.0,56.0,78.0,64.0,38.0,16.0,48.0,120.0
1746.0,1621.0,1432.0,1086.0,772.0,117.0,345.0,231.0,498.0,576.0,765.0,890.0,473.0,756.0,464.0,426.0,370.0,275.0,338.0,500.0,636.0,250.0,101.0,198.0,98.0,24.0,18.0,13.0,73.0,61.6,255.0,147.0,136.0,4.0,64.0,66.0,31.0,12.0,37.0,24.0,92.0,85.0,57.0,64.0,42.0,19.0,64.0,170.0
1755.0,1637.0,1454.0,1113.0,801.0,157.0,341.0,269.0,491.0,609.0,792.0,910.0,465.0,683.0,425.0,437.0,391.0,242.0,337.0,505.0,625.0,256.0,95.0,181.0,81.0,21.0,16.0,13.0,65.0,69.3,324.0,294.0,221.0,4.0,65.0,79.0,38.0,18.0,43.0,40.0,101.0,91.0,67.0,64.0,40.0,19.0,56.0,170.0
1844.0,1732.0,1507.0,1141.0,805.0,119.0,366.0,268.0,531.0,634.0,859.0,970.0,489.0,790.0,459.0,452.0,362.0,246.0,359.0,476.0,609.0,265.0,103.0,195.0,92.0,23.0,17.0,13.0,77.0,69.9,667.0,520.0,326.0,9.0,74.0,80.0,34.0,15.0,32.0,31.0,89.0,79.0,58.0,72.0,52.0,19.0,71.0,120.0
1790.0,1681.0,1481.0,1109.0,828.0,144.0,372.0,258.0,487.0,629.0,830.0,939.0,491.0,739.0,543.0,491.0,412.0,313.0,355.0,518.0,629.0,273.0,105.0,206.0,94.0,25.0,19.0,14.0,69.0,90.6,687.0,589.0,517.0,8.0,76.0,75.0,41.0,18.0,40.0,52.0,115.0,61.0,65.0,56.0,41.0,23.0,58.0,210.0
1501.0,1376.0,1204.0,892.0,667.0,144.0,312.0,190.0,424.0,502.0,674.0,799.0,405.0,707.0,473.0,383.0,444.0,329.0,280.0,482.0,596.0,228.0,103.0,166.0,86.0,23.0,20.0,10.0,70.0,62.8,137.0,123.0,142.0,4.0,39.0,49.0,52.0,26.0,32.0,28.0,137.0,60.0,56.0,60.0,32.0,17.0,42.0,120.0
1703.0,1599.0,1398.0,1037.0,756.0,137.0,361.0,204.0,471.0,565.0,765.0,870.0,471.0,703.0,492.0,422.0,394.0,273.0,329.0,500.0,618.0,250.0,90.0,199.0,86.0,23.0,17.0,15.0,66.0,73.7,373.0,358.0,275.0,5.0,80.0,85.0,31.0,30.0,53.0,39.0,124.0,85.0,74.0,64.0,37.0,27.0,76.0,170.0
1683.0,1594.0,1414.0,1024.0,772.0,124.0,390.0,179.0,487.0,569.0,750.0,839.0,458.0,812.0,452.0,407.0,397.0,320.0,335.0,520.0,663.0,264.0,104.0,185.0,90.0,24.0,18.0,14.0,76.0,74.0,373.0,221.0,223.0,4.0,57.0,56.0,30.0,37.0,23.0,15.0,134.0,80.0,40.0,68.0,44.0,13.0,47.0,120.0
1708.0,1605.0,1400.0,1058.0,821.0,170.0,343.0,269.0,462.0,612.0,817.0,919.0,448.0,752.0,507.0,489.0,374.0,331.0,327.0,473.0,612.0,272.0,101.0,187.0,89.0,26.0,20.0,11.0,65.0,94.9,461.0,294.0,218.0,9.0,71.0,72.0,44.0,12.0,34.0,26.0,113.0,69.0,60.0,45.0,30.0,18.0,47.0,170.0
1779.0,1657.0,1465.0,1106.0,812.0,139.0,359.0,266.0,502.0,625.0,817.0,939.0,495.0,745.0,432.0,452.0,383.0,268.0,363.0,471.0,598.0,277.0,102.0,203.0,94.0,26.0,21.0,12.0,72.0,72.5,402.0,338.0,239.0,5.0,56.0,59.0,34.0,23.0,24.0,33.0,79.0,107.0,59.0,80.0,36.0,19.0,58.0,170.0
1688.0,1581.0,1360.0,1006.0,714.0,146.0,354.0,173.0,436.0,527.0,748.0,855.0,452.0,710.0,490.0,429.0,377.0,322.0,319.0,538.0,661.0,265.0,93.0,193.0,84.0,24.0,17.0,14.0,76.0,69.7,304.0,240.0,179.0,5.0,63.0,61.0,58.0,35.0,41.0,34.0,82.0,90.0,60.0,73.0,48.0,20.0,49.0,120.0
1539.0,1432.0,1256.0,937.0,681.0,146.0,318.0,217.0,384.0,536.0,712.0,819.0,393.0,638.0,470.0,440.0,401.0,255.0,293.0,469.0,565.0,214.0,82.0,167.0,73.0,19.0,15.0,11.0,61.0,59.7,196.0,152.0,55.0,3.0,35.0,37.0,24.0,26.0,25.0,27.0,124.0,83.0,91.0,80.0,43.0,27.0,50.0,120.0
1518.0,1400.0,1264.0,928.0,687.0,124.0,336.0,173.0,431.0,509.0,645.0,763.0,406.0,663.0,462.0,384.0,389.0,313.0,292.0,491.0,594.0,229.0,95.0,175.0,83.0,21.0,17.0,12.0,69.0,57.0,137.0,177.0,139.0,3.0,34.0,41.0,24.0,36.0,23.0,28.0,109.0,88.0,66.0,59.0,43.0,19.0,75.0,170.0
1721.0,1605.0,1387.0,1058.0,759.0,135.0,329.0,193.0,467.0,523.0,741.0,857.0,463.0,710.0,475.0,464.0,390.0,222.0,346.0,531.0,645.0,250.0,94.0,182.0,87.0,22.0,16.0,13.0,64.0,62.5,549.0,427.0,288.0,9.0,63.0,74.0,30.0,25.0,25.0,31.0,98.0,71.0,69.0,61.0,45.0,23.0,56.0,210.0
1692.0,1599.0,1391.0,1057.0,732.0,146.0,334.0,244.0,465.0,578.0,785.0,879.0,483.0,730.0,491.0,439.0,413.0,295.0,369.0,485.0,609.0,257.0,94.0,193.0,82.0,23.0,16.0,13.0,79.0,79.2,402.0,304.0,287.0,7.0,55.0,63.0,37.0,16.0,41.0,42.0,119.0,97.0,73.0,77.0,42.0,29.0,43.0,260.0
1683.0,1570.0,1367.0,1063.0,730.0,126.0,304.0,234.0,447.0,538.0,741.0,855.0,456.0,701.0,410.0,424.0,337.0,217.0,339.0,500.0,614.0,246.0,93.0,176.0,83.0,22.0,18.0,13.0,63.0,54.0,294.0,304.0,296.0,5.0,76.0,80.0,41.0,17.0,38.0,39.0,120.0,95.0,53.0,74.0,46.0,14.0,65.0,170.0
1701.0,1585.0,1380.0,1061.0,750.0,159.0,320.0,250.0,458.0,569.0,774.0,890.0,464.0,712.0,543.0,459.0,425.0,353.0,343.0,502.0,621.0,260.0,101.0,183.0,95.0,26.0,19.0,13.0,80.0,84.7,343.0,260.0,216.0,5.0,47.0,62.0,28.0,10.0,27.0,36.0,96.0,64.0,46.0,72.0,51.0,13.0,48.0,170.0
1677.0,1565.0,1389.0,1068.0,768.0,113.0,321.0,290.0,449.0,612.0,788.0,899.0,442.0,681.0,381.0,391.0,337.0,215.0,320.0,465.0,578.0,244.0,93.0,185.0,86.0,25.0,20.0,14.0,67.0,48.6,412.0,294.0,233.0,8.0,58.0,62.0,53.0,24.0,23.0,21.0,92.0,79.0,64.0,78.0,41.0,23.0,56.0,170.0
1527.0,1438.0,1262.0,973.0,701.0,150.0,289.0,233.0,404.0,523.0,699.0,788.0,421.0,661.0,508.0,391.0,403.0,338.0,345.0,451.0,578.0,235.0,89.0,161.0,80.0,21.0,16.0,11.0,71.0,67.3,137.0,113.0,75.0,3.0,53.0,59.0,38.0,13.0,27.0,28.0,99.0,53.0,34.0,66.0,43.0,11.0,38.0,120.0
1735.0,1625.0,1405.0,1048.0,745.0,148.0,356.0,222.0,453.0,578.0,799.0,908.0,473.0,685.0,534.0,446.0,436.0,349.0,346.0,507.0,647.0,272.0,100.0,193.0,85.0,22.0,17.0,13.0,72.0,90.7,353.0,275.0,239.0,8.0,68.0,69.0,47.0,20.0,21.0,19.0,87.0,80.0,56.0,55.0,30.0,23.0,62.0,170.0
1891.0,1799.0,1596.0,1204.0,859.0,166.0,393.0,254.0,556.0,647.0,850.0,941.0,560.0,799.0,558.0,466.0,427.0,324.0,430.0,536.0,696.0,300.0,114.0,212.0,97.0,26.0,20.0,14.0,66.0,97.7,608.0,373.0,347.0,9.0,65.0,64.0,29.0,11.0,37.0,33.0,126.0,89.0,63.0,74.0,36.0,25.0,32.0,210.0
1813.0,1690.0,1492.0,1140.0,819.0,148.0,352.0,256.0,494.0,607.0,805.0,928.0,469.0,785.0,481.0,443.0,366.0,233.0,364.0,543.0,661.0,257.0,93.0,185.0,88.0,23.0,18.0,12.0,62.0,73.6,451.0,594.0,327.0,9.0,78.0,82.0,46.0,18.0,39.0,39.0,90.0,99.0,62.0,82.0,40.0,24.0,57.0,120.0
1853.0,1715.0,1545.0,1196.0,868.0,182.0,350.0,298.0,514.0,647.0,817.0,955.0,501.0,781.0,568.0,539.0,452.0,393.0,366.0,556.0,701.0,279.0,110.0,196.0,101.0,29.0,22.0,11.0,78.0,127.4,500.0,564.0,410.0,16.0,54.0,64.0,34.0,20.0,16.0,25.0,85.0,86.0,32.0,62.0,40.0,19.0,38.0,170.0
1839.0,1715.0,1532.0,1139.0,852.0,162.0,393.0,270.0,500.0,663.0,846.0,970.0,517.0,770.0,534.0,497.0,413.0,338.0,385.0,518.0,647.0,274.0,105.0,211.0,98.0,25.0,21.0,13.0,74.0,109.6,520.0,608.0,456.0,9.0,64.0,73.0,39.0,18.0,26.0,30.0,86.0,85.0,75.0,64.0,42.0,14.0,54.0,170.0
1668.0,1561.0,1363.0,1006.0,743.0,155.0,357.0,181.0,451.0,538.0,736.0,843.0,437.0,665.0,478.0,458.0,447.0,295.0,315.0,545.0,667.0,250.0,93.0,176.0,81.0,22.0,17.0,10.0,79.0,83.3,284.0,314.0,249.0,8.0,70.0,79.0,37.0,10.0,32.0,32.0,140.0,57.0,59.0,81.0,57.0,20.0,48.0,170.0
1683.0,1601.0,1387.0,1036.0,783.0,141.0,351.0,205.0,445.0,556.0,770.0,852.0,449.0,690.0,467.0,392.0,419.0,313.0,314.0,525.0,665.0,245.0,108.0,181.0,86.0,22.0,19.0,13.0,73.0,70.5,216.0,172.0,125.0,3.0,44.0,50.0,25.0,25.0,13.0,28.0,128.0,82.0,64.0,51.0,42.0,23.0,61.0,170.0
1750.0,1634.0,1427.0,1097.0,745.0,157.0,330.0,206.0,485.0,536.0,743.0,859.0,476.0,739.0,559.0,493.0,473.0,289.0,352.0,558.0,694.0,277.0,102.0,188.0,84.0,24.0,19.0,12.0,65.0,87.5,294.0,196.0,240.0,5.0,64.0,67.0,33.0,15.0,29.0,19.0,143.0,73.0,83.0,82.0,55.0,27.0,51.0,170.0
1728.0,1625.0,1420.0,1065.0,785.0,146.0,355.0,254.0,478.0,609.0,814.0,917.0,478.0,716.0,439.0,425.0,387.0,271.0,353.0,471.0,594.0,278.0,104.0,196.0,91.0,25.0,20.0,13.0,67.0,74.3,579.0,446.0,409.0,8.0,56.0,61.0,34.0,17.0,31.0,23.0,107.0,73.0,77.0,61.0,32.0,13.0,37.0,210.0
1752.0,1654.0,1447.0,1023.0,752.0,126.0,424.0,203.0,480.0,627.0,834.0,932.0,469.0,823.0,554.0,479.0,462.0,346.0,347.0,478.0,605.0,289.0,101.0,199.0,91.0,24.0,18.0,13.0,76.0,89.3,422.0,387.0,374.0,8.0,58.0,57.0,35.0,39.0,25.0,27.0,106.0,82.0,45.0,53.0,39.0,35.0,41.0,170.0
1625.0,1530.0,1334.0,1002.0,734.0,144.0,332.0,248.0,431.0,580.0,777.0,872.0,444.0,627.0,469.0,419.0,355.0,195.0,336.0,456.0,558.0,245.0,93.0,182.0,77.0,19.0,13.0,13.0,63.0,56.7,294.0,245.0,217.0,4.0,65.0,70.0,51.0,22.0,30.0,27.0,102.0,102.0,74.0,92.0,58.0,14.0,52.0,120.0
1788.0,1679.0,1469.0,1107.0,779.0,137.0,362.0,221.0,527.0,583.0,792.0,901.0,490.0,783.0,520.0,450.0,410.0,309.0,355.0,502.0,638.0,280.0,106.0,204.0,94.0,24.0,22.0,14.0,75.0,76.2,412.0,373.0,323.0,6.0,65.0,81.0,31.0,15.0,35.0,30.0,112.0,50.0,66.0,63.0,36.0,12.0,38.0,170.0
1650.0,1550.0,1369.0,1037.0,743.0,128.0,332.0,244.0,447.0,576.0,756.0,857.0,447.0,681.0,440.0,416.0,365.0,295.0,327.0,480.0,603.0,247.0,89.0,182.0,81.0,22.0,18.0,13.0,74.0,61.9,314.0,299.0,206.0,6.0,69.0,70.0,31.0,43.0,35.0,34.0,131.0,76.0,76.0,56.0,41.0,25.0,59.0,170.0
1726.0,1603.0,1432.0,1097.0,785.0,150.0,334.0,268.0,449.0,603.0,774.0,897.0,451.0,694.0,452.0,405.0,414.0,226.0,334.0,502.0,607.0,246.0,89.0,185.0,79.0,21.0,15.0,12.0,61.0,65.2,363.0,250.0,223.0,4.0,54.0,56.0,31.0,17.0,30.0,35.0,106.0,67.0,72.0,61.0,36.0,22.0,40.0,120.0
1550.0,1454.0,1242.0,942.0,681.0,150.0,300.0,211.0,416.0,511.0,723.0,819.0,435.0,658.0,465.0,433.0,369.0,246.0,311.0,438.0,574.0,252.0,99.0,180.0,83.0,23.0,18.0,12.0,75.0,63.5,226.0,240.0,120.0,2.0,62.0,68.0,46.0,13.0,36.0,35.0,120.0,59.0,49.0,63.0,47.0,14.0,51.0,170.0
1755.0,1625.0,1407.0,1077.0,756.0,130.0,330.0,246.0,491.0,576.0,794.0,924.0,492.0,743.0,491.0,471.0,413.0,282.0,367.0,489.0,616.0,275.0,93.0,193.0,90.0,25.0,20.0,13.0,74.0,79.2,549.0,461.0,271.0,6.0,76.0,76.0,33.0,24.0,24.0,28.0,114.0,81.0,58.0,67.0,50.0,20.0,51.0,170.0
1574.0,1494.0,1278.0,942.0,665.0,146.0,336.0,149.0,413.0,485.0,701.0,781.0,463.0,681.0,522.0,443.0,397.0,313.0,345.0,480.0,636.0,230.0,90.0,183.0,80.0,20.0,16.0,11.0,70.0,71.5,265.0,255.0,229.0,2.0,65.0,72.0,45.0,20.0,42.0,41.0,123.0,82.0,84.0,68.0,59.0,36.0,57.0,120.0
1790.0,1679.0,1463.0,1101.0,792.0,141.0,362.0,237.0,489.0,598.0,814.0,926.0,488.0,750.0,513.0,465.0,398.0,322.0,358.0,529.0,656.0,270.0,102.0,191.0,93.0,27.0,21.0,13.0,72.0,81.3,461.0,569.0,331.0,9.0,64.0,69.0,23.0,11.0,18.0,24.0,115.0,77.0,64.0,67.0,47.0,17.0,53.0,170.0
1646.0,1536.0,1318.0,977.0,661.0,148.0,341.0,157.0,440.0,498.0,716.0,826.0,436.0,712.0,459.0,422.0,398.0,293.0,326.0,520.0,645.0,252.0,103.0,180.0,84.0,24.0,19.0,11.0,74.0,68.6,275.0,196.0,123.0,4.0,63.0,64.0,38.0,13.0,24.0,31.0,165.0,68.0,72.0,73.0,44.0,17.0,58.0,170.0
1686.0,1585.0,1394.0,1040.0,781.0,155.0,354.0,242.0,424.0,596.0,788.0,888.0,433.0,712.0,486.0,437.0,414.0,282.0,339.0,531.0,641.0,240.0,83.0,178.0,77.0,22.0,16.0,11.0,61.0,73.2,275.0,211.0,164.0,3.0,56.0,58.0,42.0,23.0,33.0,26.0,111.0,79.0,63.0,71.0,59.0,26.0,64.0,170.0
1594.0,1510.0,1336.0,1020.0,710.0,144.0,316.0,240.0,431.0,556.0,730.0,814.0,444.0,674.0,472.0,426.0,385.0,306.0,331.0,460.0,596.0,251.0,95.0,191.0,84.0,22.0,19.0,11.0,73.0,72.8,235.0,245.0,114.0,3.0,57.0,60.0,21.0,15.0,29.0,26.0,128.0,65.0,55.0,54.0,37.0,24.0,42.0,170.0
1737.0,1619.0,1418.0,1063.0,768.0,137.0,355.0,228.0,480.0,583.0,783.0,901.0,487.0,763.0,536.0,469.0,414.0,338.0,370.0,516.0,647.0,266.0,100.0,197.0,96.0,24.0,20.0,11.0,74.0,84.7,471.0,505.0,273.0,9.0,51.0,52.0,32.0,20.0,16.0,11.0,122.0,69.0,47.0,63.0,54.0,9.0,37.0,170.0
1741.0,1628.0,1443.0,1054.0,748.0,137.0,389.0,180.0,494.0,569.0,754.0,868.0,484.0,770.0,454.0,428.0,412.0,318.0,364.0,558.0,672.0,261.0,89.0,199.0,89.0,25.0,22.0,13.0,71.0,75.7,343.0,378.0,272.0,6.0,71.0,79.0,50.0,15.0,43.0,39.0,132.0,87.0,66.0,57.0,48.0,23.0,71.0,170.0
1750.0,1650.0,1434.0,1097.0,788.0,155.0,337.0,262.0,460.0,598.0,814.0,915.0,472.0,763.0,517.0,465.0,382.0,289.0,345.0,496.0,634.0,252.0,100.0,189.0,96.0,26.0,21.0,13.0,75.0,80.4,500.0,363.0,276.0,8.0,61.0,66.0,31.0,16.0,14.0,17.0,77.0,41.0,46.0,62.0,33.0,16.0,48.0,170.0
1900.0,1777.0,1565.0,1200.0,861.0,148.0,365.0,284.0,511.0,650.0,861.0,984.0,507.0,808.0,458.0,465.0,349.0,237.0,381.0,551.0,667.0,295.0,110.0,200.0,89.0,26.0,20.0,14.0,71.0,76.8,559.0,329.0,303.0,9.0,67.0,70.0,30.0,22.0,32.0,33.0,119.0,100.0,67.0,69.0,51.0,28.0,57.0,210.0
1674.0,1550.0,1376.0,1011.0,750.0,135.0,364.0,207.0,449.0,572.0,745.0,870.0,451.0,696.0,480.0,435.0,382.0,286.0,317.0,485.0,616.0,253.0,93.0,188.0,93.0,24.0,19.0,13.0,74.0,72.4,422.0,392.0,259.0,5.0,52.0,57.0,38.0,20.0,22.0,16.0,103.0,64.0,26.0,71.0,46.0,14.0,63.0,170.0
1596.0,1498.0,1336.0,1014.0,732.0,164.0,322.0,245.0,420.0,567.0,730.0,828.0,460.0,739.0,528.0,432.0,436.0,358.0,345.0,502.0,636.0,242.0,89.0,175.0,78.0,22.0,17.0,13.0,71.0,92.7,216.0,265.0,179.0,4.0,59.0,64.0,32.0,16.0,21.0,19.0,110.0,55.0,63.0,61.0,43.0,19.0,48.0,120.0
1657.0,1554.0,1342.0,1045.0,774.0,139.0,297.0,296.0,424.0,594.0,805.0,908.0,414.0,638.0,409.0,406.0,384.0,237.0,300.0,471.0,576.0,226.0,96.0,171.0,83.0,21.0,16.0,12.0,64.0,58.0,334.0,245.0,141.0,5.0,68.0,70.0,34.0,21.0,25.0,33.0,82.0,93.0,73.0,73.0,49.0,16.0,64.0,170.0
1906.0,1779.0,1590.0,1216.0,855.0,164.0,373.0,292.0,518.0,665.0,855.0,982.0,512.0,781.0,427.0,446.0,386.0,226.0,381.0,567.0,703.0,276.0,94.0,209.0,81.0,21.0,17.0,15.0,67.0,80.0,402.0,378.0,262.0,6.0,90.0,81.0,44.0,20.0,33.0,42.0,124.0,81.0,67.0,88.0,48.0,20.0,40.0,210.0
1897.0,1788.0,1556.0,1195.0,839.0,148.0,362.0,248.0,538.0,609.0,841.0,950.0,512.0,797.0,479.0,462.0,379.0,222.0,379.0,538.0,670.0,286.0,102.0,197.0,88.0,23.0,18.0,13.0,63.0,74.9,520.0,255.0,219.0,6.0,73.0,57.0,35.0,24.0,30.0,28.0,87.0,90.0,79.0,79.0,42.0,16.0,60.0,170.0
1723.0,1610.0,1403.0,1041.0,728.0,137.0,361.0,246.0,456.0,607.0,814.0,928.0,471.0,745.0,398.0,422.0,349.0,253.0,349.0,467.0,594.0,255.0,100.0,186.0,85.0,21.0,17.0,13.0,70.0,67.2,500.0,373.0,191.0,5.0,74.0,71.0,53.0,12.0,35.0,33.0,99.0,85.0,69.0,69.0,41.0,23.0,47.0,120.0
1710.0,1596.0,1398.0,1043.0,770.0,137.0,355.0,215.0,462.0,569.0,768.0,881.0,475.0,699.0,486.0,440.0,402.0,289.0,349.0,498.0,621.0,276.0,103.0,194.0,91.0,24.0,18.0,13.0,76.0,73.3,451.0,481.0,327.0,6.0,62.0,53.0,54.0,30.0,40.0,36.0,92.0,62.0,50.0,53.0,51.0,14.0,33.0,170.0
